League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,15/16 ,32 ,Stoke City ,Swansea City ,2 ,2 ,47% ,53% ,12 ,12 ,5 ,3 ,5 ,5 ,2 ,4 ,5 ,5 ,5 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,5 ,6 ,7 ,6 ,1 ,3 ,449 ,490 ,360 (80%) ,415 (85%) ,50 ,33 ,11 ,7 ,50% ,50% ,6 ,6 ,2 ,1 ,2 ,4 ,2 ,1 ,3 ,3 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,3 ,2 ,3 ,1 ,1 ,233 ,224 ,196 (84%) ,193 (86%) ,25 ,15 ,7 ,3 ,44% ,56% ,6 ,6 ,3 ,2 ,3 ,1 ,0 ,3 ,2 ,2 ,3 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,3 ,5 ,3 ,0 ,2 ,216 ,266 ,164 (76%) ,222 (83%) ,25 ,18 ,4 ,4 ,
Premier League ,15/16 ,32 ,Sunderland ,West Bromwich Albion ,0 ,0 ,56% ,44% ,22 ,3 ,6 ,0 ,9 ,2 ,7 ,1 ,9 ,3 ,5 ,0 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,13 ,1 ,9 ,2 ,0 ,6 ,395 ,305 ,286 (72%) ,188 (62%) ,52 ,49 ,16 ,18 ,48% ,52% ,7 ,2 ,2 ,0 ,3 ,2 ,2 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,4 ,0 ,3 ,2 ,0 ,2 ,184 ,197 ,125 (68%) ,137 (70%) ,32 ,25 ,11 ,9 ,66% ,34% ,15 ,1 ,4 ,0 ,6 ,0 ,5 ,1 ,9 ,3 ,3 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,9 ,1 ,6 ,0 ,0 ,4 ,211 ,108 ,161 (76%) ,51 (47%) ,20 ,24 ,5 ,9 ,
Premier League ,15/16 ,32 ,West Ham United ,Crystal Palace ,2 ,2 ,66% ,34% ,18 ,12 ,6 ,5 ,6 ,4 ,6 ,3 ,4 ,5 ,2 ,5 ,0 ,0 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,9 ,10 ,9 ,2 ,2 ,4 ,499 ,227 ,412 (83%) ,155 (68%) ,59 ,55 ,18 ,19 ,73% ,27% ,10 ,4 ,5 ,2 ,3 ,2 ,2 ,0 ,3 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,6 ,4 ,4 ,0 ,1 ,3 ,296 ,99 ,258 (87%) ,58 (59%) ,24 ,22 ,5 ,7 ,58% ,42% ,8 ,8 ,1 ,3 ,3 ,2 ,4 ,3 ,1 ,3 ,1 ,3 ,0 ,2 ,1 ,0 ,null ,null ,null ,null ,3 ,6 ,5 ,2 ,1 ,1 ,203 ,128 ,154 (76%) ,97 (76%) ,35 ,33 ,13 ,12 ,
Premier League ,15/16 ,32 ,Liverpool ,Tottenham ,1 ,1 ,42% ,58% ,15 ,18 ,7 ,5 ,2 ,7 ,6 ,6 ,12 ,9 ,0 ,1 ,0 ,0 ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,9 ,9 ,6 ,9 ,4 ,7 ,367 ,520 ,256 (70%) ,410 (79%) ,52 ,64 ,8 ,17 ,46% ,54% ,7 ,6 ,4 ,2 ,0 ,1 ,3 ,3 ,6 ,2 ,0 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,4 ,3 ,3 ,3 ,2 ,5 ,225 ,272 ,158 (70%) ,215 (79%) ,28 ,22 ,3 ,6 ,36% ,64% ,8 ,12 ,3 ,3 ,2 ,6 ,3 ,3 ,6 ,7 ,0 ,0 ,1 ,0 ,null ,null ,1 ,0 ,null ,null ,5 ,6 ,3 ,6 ,2 ,2 ,142 ,248 ,98 (69%) ,195 (79%) ,24 ,42 ,5 ,11 ,
Premier League ,15/16 ,32 ,Leicester City ,Southampton ,1 ,0 ,46% ,54% ,11 ,10 ,4 ,2 ,2 ,5 ,5 ,3 ,7 ,8 ,2 ,2 ,0 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,8 ,7 ,3 ,3 ,1 ,4 ,364 ,407 ,265 (73%) ,322 (79%) ,58 ,67 ,17 ,28 ,52% ,48% ,5 ,5 ,1 ,2 ,1 ,2 ,3 ,1 ,4 ,6 ,1 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,4 ,3 ,1 ,2 ,1 ,0 ,209 ,188 ,152 (73%) ,148 (79%) ,27 ,29 ,10 ,13 ,39% ,61% ,6 ,5 ,3 ,0 ,1 ,3 ,2 ,2 ,3 ,2 ,1 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,4 ,4 ,2 ,1 ,0 ,4 ,155 ,219 ,113 (73%) ,174 (79%) ,31 ,38 ,7 ,15 ,
Premier League ,15/16 ,32 ,Manchester United ,Everton ,1 ,0 ,54% ,46% ,10 ,7 ,2 ,1 ,3 ,1 ,5 ,5 ,5 ,5 ,2 ,3 ,0 ,0 ,2 ,0 ,null ,null ,0 ,1 ,null ,null ,5 ,6 ,5 ,1 ,1 ,1 ,514 ,428 ,422 (82%) ,325 (76%) ,36 ,62 ,10 ,9 ,54% ,46% ,7 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,4 ,1 ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,3 ,0 ,4 ,1 ,0 ,0 ,266 ,229 ,214 (80%) ,168 (73%) ,17 ,34 ,8 ,6 ,54% ,46% ,3 ,6 ,2 ,1 ,0 ,1 ,1 ,4 ,1 ,4 ,2 ,2 ,2 ,0 ,null ,null ,0 ,1 ,null ,null ,2 ,6 ,1 ,0 ,1 ,1 ,248 ,199 ,208 (84%) ,157 (79%) ,19 ,28 ,2 ,3 ,
Premier League ,15/16 ,33 ,West Ham United ,Arsenal ,3 ,3 ,39% ,61% ,19 ,11 ,7 ,6 ,7 ,3 ,5 ,2 ,7 ,4 ,2 ,1 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,13 ,9 ,6 ,2 ,2 ,4 ,355 ,566 ,276 (78%) ,481 (85%) ,52 ,55 ,14 ,14 ,43% ,57% ,9 ,6 ,4 ,4 ,3 ,1 ,2 ,1 ,4 ,2 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,7 ,5 ,2 ,1 ,2 ,2 ,189 ,255 ,143 (76%) ,208 (82%) ,23 ,25 ,6 ,7 ,35% ,65% ,10 ,5 ,3 ,2 ,4 ,2 ,3 ,1 ,3 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,6 ,4 ,4 ,1 ,0 ,2 ,166 ,311 ,133 (80%) ,273 (88%) ,29 ,30 ,8 ,7 ,
Premier League ,15/16 ,33 ,Aston Villa ,Bournemouth ,1 ,2 ,41% ,59% ,6 ,12 ,1 ,3 ,5 ,6 ,0 ,3 ,3 ,8 ,2 ,1 ,0 ,0 ,2 ,2 ,null ,null ,null ,null ,null ,null ,3 ,7 ,3 ,5 ,1 ,0 ,381 ,548 ,285 (75%) ,452 (82%) ,66 ,54 ,16 ,20 ,39% ,61% ,3 ,7 ,0 ,2 ,3 ,3 ,0 ,2 ,0 ,3 ,1 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,4 ,2 ,3 ,1 ,0 ,208 ,320 ,159 (76%) ,274 (86%) ,28 ,24 ,6 ,9 ,44% ,56% ,3 ,5 ,1 ,1 ,2 ,3 ,0 ,1 ,3 ,5 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,2 ,3 ,1 ,2 ,0 ,0 ,173 ,228 ,126 (73%) ,178 (78%) ,38 ,30 ,10 ,11 ,
Premier League ,15/16 ,33 ,Crystal Palace ,Norwich City ,1 ,0 ,52% ,48% ,13 ,13 ,7 ,4 ,5 ,6 ,1 ,3 ,10 ,4 ,3 ,2 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,10 ,8 ,3 ,5 ,4 ,4 ,315 ,301 ,187 (59%) ,173 (57%) ,60 ,55 ,28 ,31 ,59% ,41% ,3 ,5 ,2 ,0 ,1 ,3 ,0 ,2 ,6 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,3 ,3 ,0 ,2 ,0 ,1 ,173 ,123 ,104 (60%) ,63 (51%) ,27 ,31 ,15 ,19 ,44% ,56% ,10 ,8 ,5 ,4 ,4 ,3 ,1 ,1 ,4 ,2 ,2 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,7 ,5 ,3 ,3 ,4 ,3 ,142 ,178 ,83 (58%) ,110 (62%) ,33 ,24 ,13 ,12 ,
Premier League ,15/16 ,33 ,Southampton ,Newcastle United ,3 ,1 ,50% ,50% ,20 ,5 ,6 ,3 ,9 ,1 ,5 ,1 ,11 ,2 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,14 ,1 ,6 ,4 ,2 ,3 ,429 ,426 ,321 (75%) ,331 (78%) ,43 ,40 ,12 ,6 ,54% ,46% ,11 ,1 ,4 ,0 ,5 ,0 ,2 ,1 ,6 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,7 ,1 ,4 ,0 ,0 ,2 ,211 ,186 ,158 (75%) ,140 (75%) ,22 ,21 ,5 ,3 ,47% ,53% ,9 ,4 ,2 ,3 ,4 ,1 ,3 ,0 ,5 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,7 ,0 ,2 ,4 ,2 ,1 ,218 ,240 ,163 (75%) ,191 (80%) ,21 ,19 ,7 ,3 ,
Premier League ,15/16 ,33 ,Swansea City ,Chelsea ,1 ,0 ,39% ,61% ,12 ,8 ,6 ,2 ,3 ,3 ,3 ,3 ,1 ,9 ,1 ,3 ,0 ,0 ,5 ,4 ,null ,null ,null ,null ,null ,null ,8 ,7 ,4 ,1 ,2 ,5 ,403 ,616 ,308 (76%) ,515 (84%) ,58 ,54 ,12 ,11 ,43% ,57% ,5 ,4 ,4 ,1 ,1 ,2 ,0 ,1 ,1 ,3 ,1 ,3 ,2 ,2 ,null ,null ,null ,null ,null ,null ,4 ,4 ,1 ,0 ,1 ,3 ,225 ,301 ,181 (80%) ,249 (83%) ,28 ,27 ,7 ,6 ,34% ,66% ,7 ,4 ,2 ,1 ,2 ,1 ,3 ,2 ,0 ,6 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,4 ,3 ,3 ,1 ,1 ,2 ,178 ,315 ,127 (71%) ,266 (84%) ,30 ,27 ,5 ,5 ,
Premier League ,15/16 ,33 ,Watford ,Everton ,1 ,1 ,41% ,59% ,13 ,12 ,4 ,7 ,6 ,3 ,3 ,2 ,7 ,6 ,3 ,3 ,0 ,0 ,2 ,1 ,null ,null ,0 ,1 ,null ,null ,6 ,7 ,8 ,5 ,6 ,4 ,326 ,455 ,226 (69%) ,358 (79%) ,62 ,52 ,28 ,19 ,41% ,59% ,8 ,4 ,2 ,3 ,4 ,1 ,2 ,0 ,4 ,3 ,2 ,2 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,5 ,2 ,4 ,2 ,2 ,2 ,176 ,252 ,128 (73%) ,198 (79%) ,29 ,24 ,14 ,8 ,42% ,58% ,5 ,8 ,2 ,4 ,2 ,2 ,1 ,2 ,3 ,3 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,1 ,5 ,4 ,3 ,4 ,2 ,150 ,203 ,98 (65%) ,160 (79%) ,33 ,28 ,14 ,11 ,
Premier League ,15/16 ,33 ,Manchester City ,West Bromwich Albion ,2 ,1 ,62% ,38% ,13 ,13 ,4 ,2 ,4 ,6 ,5 ,5 ,8 ,8 ,3 ,1 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,8 ,7 ,5 ,6 ,1 ,2 ,548 ,316 ,458 (84%) ,230 (73%) ,39 ,59 ,12 ,18 ,62% ,38% ,6 ,6 ,1 ,1 ,2 ,2 ,3 ,3 ,7 ,4 ,0 ,0 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,3 ,3 ,3 ,3 ,0 ,0 ,262 ,153 ,221 (84%) ,113 (74%) ,20 ,26 ,7 ,6 ,62% ,38% ,7 ,7 ,3 ,1 ,2 ,4 ,2 ,2 ,1 ,4 ,3 ,1 ,0 ,0 ,null ,null ,1 ,0 ,null ,null ,5 ,4 ,2 ,3 ,1 ,2 ,286 ,163 ,237 (83%) ,117 (72%) ,19 ,33 ,5 ,12 ,
Premier League ,15/16 ,33 ,Sunderland ,Leicester City ,0 ,2 ,44% ,56% ,15 ,16 ,1 ,7 ,8 ,7 ,6 ,2 ,1 ,7 ,2 ,1 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,8 ,12 ,7 ,4 ,5 ,1 ,339 ,408 ,229 (68%) ,289 (71%) ,87 ,75 ,29 ,20 ,46% ,54% ,4 ,8 ,1 ,1 ,2 ,5 ,1 ,2 ,0 ,5 ,2 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,3 ,6 ,1 ,2 ,1 ,1 ,157 ,173 ,107 (68%) ,116 (67%) ,45 ,33 ,17 ,7 ,43% ,57% ,11 ,8 ,0 ,6 ,6 ,2 ,5 ,0 ,1 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,6 ,6 ,2 ,4 ,0 ,182 ,235 ,122 (67%) ,173 (74%) ,42 ,42 ,12 ,13 ,
Premier League ,15/16 ,33 ,Liverpool ,Stoke City ,4 ,1 ,52% ,48% ,14 ,11 ,6 ,3 ,4 ,6 ,4 ,2 ,6 ,3 ,1 ,3 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,1 ,0 ,6 ,5 ,8 ,6 ,2 ,2 ,485 ,429 ,396 (82%) ,339 (79%) ,45 ,52 ,3 ,11 ,50% ,50% ,5 ,7 ,3 ,2 ,1 ,5 ,1 ,0 ,2 ,1 ,1 ,3 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,2 ,3 ,3 ,4 ,1 ,1 ,228 ,223 ,186 (82%) ,182 (82%) ,16 ,28 ,0 ,4 ,55% ,45% ,9 ,4 ,3 ,1 ,3 ,1 ,3 ,2 ,4 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,4 ,2 ,5 ,2 ,1 ,1 ,257 ,206 ,210 (82%) ,157 (76%) ,29 ,24 ,3 ,7 ,
Premier League ,15/16 ,33 ,Tottenham ,Manchester United ,3 ,0 ,47% ,53% ,16 ,5 ,8 ,1 ,7 ,1 ,1 ,3 ,2 ,7 ,3 ,3 ,0 ,0 ,3 ,3 ,null ,null ,null ,null ,null ,null ,9 ,2 ,7 ,3 ,1 ,7 ,395 ,442 ,281 (71%) ,320 (72%) ,60 ,51 ,11 ,10 ,40% ,60% ,4 ,2 ,0 ,0 ,3 ,0 ,1 ,2 ,1 ,3 ,2 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,0 ,2 ,2 ,0 ,0 ,173 ,249 ,109 (63%) ,175 (70%) ,30 ,29 ,7 ,6 ,53% ,47% ,12 ,3 ,8 ,1 ,4 ,1 ,0 ,1 ,1 ,4 ,1 ,2 ,3 ,3 ,null ,null ,null ,null ,null ,null ,7 ,2 ,5 ,1 ,1 ,7 ,222 ,193 ,172 (77%) ,145 (75%) ,30 ,22 ,4 ,4 ,
Premier League ,15/16 ,34 ,Norwich City ,Sunderland ,0 ,3 ,64% ,36% ,19 ,8 ,7 ,3 ,6 ,5 ,6 ,0 ,14 ,0 ,3 ,5 ,0 ,0 ,2 ,2 ,null ,null ,1 ,0 ,null ,null ,10 ,5 ,9 ,3 ,0 ,6 ,404 ,240 ,279 (69%) ,135 (56%) ,51 ,55 ,20 ,26 ,58% ,42% ,7 ,5 ,3 ,1 ,0 ,4 ,4 ,0 ,6 ,0 ,1 ,2 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,4 ,3 ,3 ,2 ,0 ,4 ,213 ,155 ,138 (65%) ,91 (59%) ,30 ,25 ,15 ,14 ,70% ,30% ,12 ,3 ,4 ,2 ,6 ,1 ,2 ,0 ,8 ,0 ,2 ,3 ,1 ,1 ,null ,null ,1 ,0 ,null ,null ,6 ,2 ,6 ,1 ,0 ,2 ,191 ,85 ,141 (74%) ,44 (52%) ,21 ,30 ,5 ,12 ,
Premier League ,15/16 ,34 ,Everton ,Southampton ,1 ,1 ,49% ,51% ,7 ,17 ,2 ,4 ,2 ,9 ,3 ,4 ,3 ,10 ,0 ,3 ,0 ,0 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,3 ,12 ,4 ,5 ,3 ,1 ,392 ,378 ,304 (78%) ,292 (77%) ,50 ,53 ,14 ,23 ,50% ,50% ,2 ,10 ,0 ,1 ,0 ,7 ,2 ,2 ,2 ,5 ,0 ,2 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,1 ,5 ,1 ,5 ,1 ,0 ,204 ,194 ,160 (78%) ,150 (77%) ,35 ,34 ,9 ,17 ,48% ,52% ,5 ,7 ,2 ,3 ,2 ,2 ,1 ,2 ,1 ,5 ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,2 ,7 ,3 ,0 ,2 ,1 ,188 ,184 ,144 (77%) ,142 (77%) ,15 ,19 ,5 ,6 ,
Premier League ,15/16 ,34 ,Manchester United ,Aston Villa ,1 ,0 ,66% ,34% ,13 ,7 ,4 ,1 ,7 ,4 ,2 ,2 ,14 ,3 ,4 ,0 ,0 ,0 ,0 ,1 ,null ,null ,1 ,1 ,null ,null ,9 ,4 ,4 ,3 ,1 ,3 ,581 ,294 ,497 (86%) ,225 (77%) ,42 ,47 ,10 ,11 ,66% ,34% ,7 ,3 ,2 ,0 ,3 ,2 ,2 ,1 ,9 ,0 ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,5 ,1 ,2 ,2 ,0 ,1 ,303 ,152 ,256 (84%) ,120 (79%) ,23 ,21 ,7 ,5 ,65% ,35% ,6 ,4 ,2 ,1 ,4 ,2 ,0 ,1 ,5 ,3 ,3 ,0 ,0 ,1 ,null ,null ,1 ,1 ,null ,null ,4 ,3 ,2 ,1 ,1 ,2 ,278 ,142 ,241 (87%) ,105 (74%) ,19 ,26 ,3 ,6 ,
Premier League ,15/16 ,34 ,Newcastle United ,Swansea City ,3 ,0 ,34% ,66% ,12 ,11 ,7 ,1 ,4 ,7 ,1 ,3 ,3 ,7 ,4 ,0 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,1 ,0 ,7 ,8 ,5 ,3 ,1 ,4 ,290 ,561 ,183 (63%) ,444 (79%) ,49 ,56 ,12 ,16 ,42% ,58% ,6 ,1 ,4 ,0 ,2 ,1 ,0 ,0 ,2 ,3 ,2 ,0 ,1 ,1 ,null ,null ,null ,null ,0 ,0 ,2 ,0 ,4 ,1 ,0 ,3 ,172 ,241 ,111 (65%) ,180 (75%) ,24 ,28 ,9 ,6 ,27% ,73% ,6 ,10 ,3 ,1 ,2 ,6 ,1 ,3 ,1 ,4 ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,5 ,8 ,1 ,2 ,1 ,1 ,118 ,320 ,72 (61%) ,264 (83%) ,25 ,28 ,3 ,10 ,
Premier League ,15/16 ,34 ,West Bromwich Albion ,Watford ,0 ,1 ,56% ,44% ,17 ,11 ,4 ,4 ,8 ,4 ,5 ,3 ,9 ,3 ,1 ,0 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,null ,null ,12 ,6 ,5 ,5 ,3 ,4 ,425 ,349 ,317 (75%) ,229 (66%) ,69 ,56 ,23 ,23 ,55% ,45% ,9 ,5 ,1 ,2 ,4 ,2 ,4 ,1 ,4 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,5 ,2 ,4 ,3 ,1 ,1 ,222 ,194 ,164 (74%) ,128 (66%) ,28 ,28 ,10 ,12 ,58% ,42% ,8 ,6 ,3 ,2 ,4 ,2 ,1 ,2 ,5 ,2 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,7 ,4 ,1 ,2 ,2 ,3 ,203 ,155 ,153 (75%) ,101 (65%) ,41 ,28 ,13 ,11 ,
Premier League ,15/16 ,34 ,Chelsea ,Manchester City ,0 ,3 ,51% ,49% ,11 ,11 ,4 ,8 ,3 ,1 ,4 ,2 ,11 ,3 ,5 ,1 ,0 ,0 ,2 ,3 ,1 ,0 ,null ,null ,0 ,3 ,4 ,8 ,7 ,3 ,4 ,3 ,529 ,509 ,434 (82%) ,426 (84%) ,54 ,58 ,6 ,12 ,51% ,49% ,6 ,5 ,1 ,5 ,2 ,0 ,3 ,0 ,8 ,3 ,2 ,1 ,0 ,2 ,0 ,0 ,null ,null ,0 ,1 ,4 ,4 ,2 ,1 ,3 ,0 ,259 ,255 ,211 (81%) ,220 (86%) ,22 ,29 ,3 ,6 ,52% ,48% ,5 ,6 ,3 ,3 ,1 ,1 ,1 ,2 ,3 ,0 ,3 ,0 ,2 ,1 ,1 ,0 ,null ,null ,0 ,2 ,0 ,4 ,5 ,2 ,1 ,3 ,270 ,254 ,223 (83%) ,206 (81%) ,32 ,29 ,3 ,6 ,
Premier League ,15/16 ,34 ,Bournemouth ,Liverpool ,1 ,2 ,51% ,49% ,18 ,19 ,5 ,6 ,5 ,9 ,8 ,4 ,5 ,4 ,2 ,3 ,0 ,0 ,null ,null ,null ,null ,0 ,2 ,null ,null ,11 ,12 ,7 ,7 ,4 ,3 ,503 ,492 ,404 (80%) ,398 (81%) ,52 ,51 ,16 ,8 ,53% ,47% ,6 ,11 ,1 ,5 ,2 ,3 ,3 ,3 ,2 ,1 ,0 ,2 ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,7 ,4 ,4 ,3 ,1 ,273 ,238 ,210 (77%) ,180 (76%) ,30 ,30 ,11 ,6 ,48% ,52% ,12 ,8 ,4 ,1 ,3 ,6 ,5 ,1 ,3 ,3 ,2 ,1 ,null ,null ,null ,null ,0 ,2 ,null ,null ,9 ,5 ,3 ,3 ,1 ,2 ,230 ,254 ,194 (84%) ,218 (86%) ,22 ,21 ,5 ,2 ,
Premier League ,15/16 ,34 ,Leicester City ,West Ham United ,2 ,2 ,43% ,57% ,6 ,19 ,2 ,4 ,4 ,12 ,0 ,3 ,0 ,5 ,2 ,0 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,2 ,2 ,0 ,5 ,10 ,1 ,9 ,2 ,0 ,332 ,407 ,225 (68%) ,320 (79%) ,48 ,50 ,17 ,16 ,48% ,52% ,3 ,6 ,1 ,1 ,2 ,4 ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,3 ,0 ,0 ,0 ,1 ,2 ,0 ,2 ,4 ,1 ,2 ,1 ,0 ,178 ,187 ,124 (70%) ,134 (72%) ,28 ,27 ,9 ,5 ,38% ,62% ,3 ,13 ,1 ,3 ,2 ,8 ,0 ,2 ,0 ,4 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,3 ,6 ,0 ,7 ,1 ,0 ,154 ,220 ,101 (66%) ,186 (85%) ,20 ,23 ,8 ,11 ,
